bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-28809_ses-1_task-rest_run-1_bold	0.01646342105263158	0.024499470855263154	0	43.57101171384107	1.1225481649668878	1.078863214834437	0.5835648784205617	683.8670654296875	0.32749182525696013	54	35.526315789473685	2.477492222222222	2.3475433333333333	2.69999	2.384943333333333	0.0789639	-0.004848808515816927	0.041478220373392105	152	64	64	43	4.283201455422545	2.0	3.0	3.0	3.0	28.618582366700117	21.88788915854885	81.08905819208118	45.0	122594.0	2.0	268.0	115.53599782595558	2.3970476182326674	207.0229942778509	1143.8045354354242	1190.0	53534.0	536.0	1487.0	277.8269707602982	30.374813180416822
sub-28810_ses-1_task-rest_run-1_bold	0.0007776973684210526	0.011028264407894737	0	37.83320685913906	1.059456954900663	1.003588378013245	0.5893999767237953	517.4276733398438	0.08053876777691653	7	4.605263157894737	2.3629178476613597	2.2883666666666667	2.6380168763174114	2.16237	0.00559845	0.000980341574177146	0.07050313800573349	152	64	64	43	3.5597647315510406	2.0	3.0	2.999999761581421	3.0	25.60183323553397	26.05283270311771	96.67656090892326	49.0	124719.0	6.0	345.0	135.87055696939365	1.4039540168104825	222.83898645011706	1068.6606041743664	1111.0	51409.0	360.0	1494.0	312.0962418104515	40.09463484818116
sub-28811_ses-1_task-rest_run-1_bold	0.011043355704697985	0.045857763758389264	3	40.58273253560812	0.9988940027702707	0.996827965472973	0.5911386874894347	543.4862670898438	0.4100615750722477	49	32.88590604026846	2.153811111111111	2.068443333333333	2.330906666666667	2.0620833333333333	0.0529738	-0.013947012834250927	0.07664370536804199	149	64	64	43	4.690946134637879	2.0	3.0	3.0	3.0	24.462214041992336	30.567473926912392	83.91154013434495	47.0	124158.0	0.0	283.0	109.25609413083463	2.995947917593953	159.13595611773025	1059.3389263036368	1098.0	51970.0	558.0	1349.0	234.06566706337645	26.154433629475534
sub-28812_ses-1_task-rest_run-1_bold	0.019101184210526315	0.04612051578947368	0	54.37157331556293	1.1018755910596025	1.0987478626490068	0.5949674439892843	711.5411987304688	0.6611505759480076	88	57.89473684210526	2.665487698219182	2.460316666666667	3.0032364279908794	2.5329099999999998	0.0893024	-0.0019228815799579024	0.05687322840094566	152	64	64	43	4.233905041072296	2.0	3.0	3.000000238418579	3.0	29.21967660148311	22.053708000270827	76.09336795140027	43.0	119013.0	5.0	258.0	109.88792899116544	2.4980844366034285	187.32485380382025	1088.2473605882867	1139.0	57115.0	488.0	1418.0	269.0164322998073	22.792063747765496
sub-28813_ses-1_task-rest_run-1_bold	0.0011226973684210525	0.0168742625	0	36.47791408986754	1.1143257739072843	1.0083462193377488	0.5510581342051384	644.334228515625	0.11663240160014708	7	4.605263157894737	2.3223154905580645	2.3450533333333334	2.4535731383408597	2.16832	0.0114175	0.005328962579369545	0.0306513961404562	152	64	64	43	3.965704253587138	2.0	3.0	3.000000238418579	3.0	37.908378074800034	22.502389952940753	79.15020114171871	46.0	130505.0	4.0	256.0	115.21099292926861	2.2929215316011877	197.81030100016423	1109.692041294961	1173.0	45623.0	410.0	1452.0	295.7828091972564	42.940580720314756
sub-28814_ses-1_task-rest_run-1_bold	0.004232697368421053	0.02406268618421053	0	41.82717218476823	1.0585452766887409	1.0046924755629132	0.5582215146787873	496.2303161621094	0.16892252862239188	21	13.81578947368421	2.337108888888889	2.318093333333333	2.4784166666666665	2.2148166666666667	0.0484247	0.010493391193449497	0.03938348591327667	152	64	64	43	4.122711439609833	2.0	3.0	3.0	3.0	47.98258452329339	25.974801305074184	80.72284729497866	48.0	131718.0	13.0	253.0	115.26844455943171	2.26604556938031	180.30194880040222	1023.077077234857	1077.0	44410.0	436.0	1335.0	261.23290219562085	32.34467619948555
sub-28815_ses-1_task-rest_run-1_bold	0.005264999999999999	0.021533984210526314	0	43.48978341980133	1.0694369207947017	0.9986070012582783	0.5885609146508085	578.1338500976562	0.2550736872277769	52	34.21052631578947	2.413715486390773	2.3322333333333334	2.610883125838985	2.2980300000000002	0.0165413	-0.003656897461041808	0.05284413695335388	152	64	64	43	4.008417759657457	2.0	3.0	3.000000238418579	3.0	30.097688067432863	26.511267873583247	92.30059571988215	49.0	123548.0	9.0	320.0	134.8472793898257	2.1482599604162154	224.4825719051169	1132.5922023583112	1175.0	52580.0	492.0	1504.0	293.1303314545993	34.53729166742414
sub-28816_ses-1_task-rest_run-1_bold	0.005747302631578948	0.02478045394736842	0	40.05140547059603	1.1068505464238412	1.0377935621192054	0.5865795684401164	709.3448486328125	0.34604415745849676	89	58.55263157894737	2.4422677063876668	2.3386566666666666	2.6948864524963336	2.29326	0.0166529	-0.00012723558756988496	0.0497133694589138	152	64	64	43	4.375249768296573	2.0	3.0	3.000000238418579	3.0	31.751929927453347	18.2008957035547	71.46947881422209	40.0	121473.0	2.0	237.0	108.60060614704157	2.986206844158926	167.94370280558462	1016.9875400237855	1056.0	54655.0	490.0	1323.0	241.355441467435	35.7961455816403
sub-28817_ses-1_task-rest_run-1_bold	0.0011161184210526317	0.014606937763157895	0	49.96859382490066	1.109209065033112	1.0484304692052981	0.5613945582797897	420.5323181152344	0.22803278235314062	73	48.026315789473685	2.614056737312835	2.6295100000000002	2.6668035452718373	2.545856666666667	0.0106465	-0.0010048139374703169	0.03235585242509842	152	64	64	43	3.384961857460096	2.0	3.0	2.999999761581421	3.0	26.566028495250585	27.891454235636637	82.20588950897948	50.0	131522.0	3.0	259.0	99.5129350341187	1.0596119173812761	210.91966636233445	973.5809308164821	1019.0	44606.0	309.0	1390.0	301.0339911098396	35.38466417178279
sub-28818_ses-1_task-rest_run-1_bold	0.019473618421052632	0.08269694473684211	0	79.91596161258278	1.1416064492052984	1.1117515253642383	0.5911823695753146	558.9837036132812	1.5021714044123298	140	92.10526315789474	2.3833377081410148	2.243396666666667	2.6286997910897103	2.2779166666666666	0.0931993	-0.00578354811295867	0.07207567989826202	152	64	64	43	4.574835953740446	2.0	3.0	3.000000238418579	3.0	22.39283388359061	26.51127070142256	79.92638672887506	45.0	123456.0	4.0	272.0	104.92595180334219	2.8878006560778644	159.3065766306082	1033.1570663730256	1066.0	52672.0	515.0	1332.0	233.01160773906446	17.48371843493078
sub-28819_ses-1_task-rest_run-1_bold	0.02054782894736842	0.0500831625	0	61.0221098460265	1.0916557674172183	1.0857733547682116	0.5529902116464201	768.7559204101562	1.4454038744469526	123	80.92105263157895	2.596611111111111	2.4183233333333334	2.7929166666666667	2.5785933333333335	0.0899352	-0.003643348114565015	0.05269415304064751	152	64	64	43	4.115906379045722	2.0	3.0	3.0	3.0	41.20054448266161	16.610999605779423	62.83253752502317	36.0	128381.0	4.0	192.0	90.08939748943487	1.7395763974178093	197.91762315782705	983.5465683707877	1005.0	47747.0	498.0	1328.0	244.172093136017	18.878602885641158
sub-28820_ses-1_task-rest_run-1_bold	0.0025599999999999998	0.014933515131578945	0	36.17345874350993	1.1491748330463578	1.0422397446357619	0.5825412149857474	716.3333129882812	0.187287526959498	65	42.76315789473684	2.442763333333333	2.3716	2.62996	2.32673	0.014149	0.011880779638886452	0.04463871940970421	152	64	64	43	4.338200606848273	2.0	3.0	3.0	3.0	56.27517658277235	21.780598107118493	77.18633963130617	43.0	121944.0	0.0	253.0	124.90396074523872	2.7810902435778857	176.61987578581522	1113.8156835966338	1149.0	54184.0	532.0	1466.0	264.8539109455485	44.24894398642937
sub-28821_ses-1_task-rest_run-1_bold	0.012074868421052633	0.033295765789473686	0	49.55201152774836	1.132378659735099	1.0862982686754967	0.605425137625397	429.21600341796875	0.5364815667761763	75	49.3421052631579	2.4667733333333333	2.4540866666666665	2.6781366666666666	2.2680966666666666	0.0446923	0.004410807508975267	0.04988474398851395	152	64	64	43	4.162297091994289	2.0	3.0	3.0	3.0	28.577524151627077	29.90076980485569	91.24268595041322	54.0	121000.0	12.0	301.0	119.41971643274444	2.5722704794408573	183.26231197650705	1071.4212015672617	1111.0	55128.0	488.0	1417.0	266.9174974419884	27.271138470387086
sub-28822_ses-1_task-rest_run-1_bold	0.0016173684210526317	0.021182742763157895	0	37.65542632860928	1.043240537947019	1.0167854949006616	0.5977003917790735	526.9550170898438	0.20926520194300455	65	42.76315789473684	2.257068888888889	2.1761933333333334	2.4639	2.1311133333333334	0.0110573	-0.008055731654167175	0.05881291255354881	152	64	64	43	4.408704846019013	2.0	3.0	3.0	3.0	25.91670670462575	23.838682593154918	87.13667466742606	46.0	122905.0	6.0	316.0	125.18867238381141	2.359984168403658	182.84781860114907	1030.354621122447	1062.0	53223.0	534.0	1351.0	240.8848086127618	35.599209766602144
sub-28823_ses-1_task-rest_run-1_bold	0.01320282894736842	0.08099959999999999	0	61.88872027847682	0.9713468002649013	0.9680286944370858	0.5929883131875784	549.118408203125	1.4329239888419716	136	89.47368421052632	2.9275777777777776	2.8546666666666667	3.1835733333333334	2.7444933333333332	0.0544932	0.0004219304828438908	0.055975399911403656	152	64	64	43	4.205481722038471	2.0	3.0	3.0	3.0	29.569571043756007	27.769529115753887	83.78173806291107	45.0	122999.0	8.0	288.0	125.13722969094569	2.4168202565197356	176.67353686464665	1009.7890041220426	1054.0	53129.0	454.0	1325.0	250.6229132270008	17.50399734871462
sub-28824_ses-1_task-rest_run-1_bold	0.002451513157894737	0.017411160065789476	0	34.66181753807946	1.0535470943046354	1.0197477031125821	0.6140729866029876	346.9230651855469	0.11941380044444053	15	9.868421052631579	2.4365977777777776	2.37723	2.667816666666667	2.264746666666667	0.00345552	-0.002825869247317314	0.07592084258794785	152	64	64	43	3.796988740982695	2.0	3.0	3.0	3.0	32.90944063031145	37.7185691282144	110.76710290763735	57.0	122333.0	1.0	410.0	165.71234858176243	1.9303134916495326	199.5368665720079	1028.3212380332745	1055.0	53795.0	424.0	1417.0	277.8491763284398	37.21448894147761
sub-28825_ses-1_task-rest_run-1_bold	0.0033636184210526316	0.026701233552631577	0	42.52873473761589	1.067494651390729	0.9947065834437085	0.610549523093648	520.1646118164062	0.30492240030244383	69	45.39473684210526	2.5773144444444447	2.48602	2.7659266666666666	2.4799966666666666	0.00946303	-0.01009996235370636	0.06574813276529312	152	64	64	43	4.559843714523911	2.0	3.0	3.0	3.0	25.394049305993736	28.520583442802298	98.42709181892238	49.0	120302.0	7.0	365.0	152.49398726422035	2.799370798406911	173.05480745070383	1099.1752051015656	1124.0	55826.0	621.0	1439.0	246.4974686261585	33.483641807804815
sub-28826_ses-1_task-rest_run-1_bold	0.0008998684210526316	0.01788885394736842	0	39.293978659470184	1.0390829488079472	0.9922876104635762	0.5549231559868705	576.6027221679688	0.15639024844462662	26	17.105263157894736	2.3604455555555557	2.3782466666666666	2.55153	2.15156	0.0129466	-0.0055341823026537895	0.056595370173454285	152	64	64	43	3.8186632502179827	2.0	3.0	3.0	3.0	27.33327090046963	22.08297048149698	79.28457276795227	45.0	131404.0	2.0	271.0	104.12229441292331	1.8983815359887606	197.36164732588745	1038.4836776674715	1089.0	44724.0	386.0	1406.0	285.1751395461394	35.95267663989216
sub-28827_ses-1_task-rest_run-1_bold	0.0025885526315789476	0.01792190131578948	0	39.85083076026487	1.1298562107947019	1.0671312701986748	0.5555080239592246	666.2835693359375	0.13251205942889382	12	7.894736842105263	2.1293422222222222	2.07885	2.2578866666666664	2.0512900000000003	0.0116137	-0.01008698996156454	0.04547420144081116	152	64	64	43	4.475383569410094	2.0	3.0	3.0	3.0	45.7623107352124	20.093161347869152	75.96994533424315	43.0	130429.0	5.0	246.0	114.7444962370424	2.8211858504714584	174.10821152941622	1061.883717367995	1098.0	45699.0	540.0	1376.0	245.3394149380202	39.53609448263887
sub-28828_ses-1_task-rest_run-1_bold	0.0013859868421052634	0.016105459868421053	0	38.114012004569524	1.0882076031788082	1.0357089381456954	0.5755671074972228	510.4803771972656	0.08189312970294092	2	1.3157894736842106	2.1586443813495335	2.076093333333333	2.3817531440486	2.0180866666666666	0.00414335	-0.013844522647559643	0.05845503881573677	152	64	64	43	4.202524690542544	2.0	3.0	3.000000238418579	3.0	22.137743788961362	24.063023569489882	81.2366602567109	47.0	127926.0	4.0	280.0	103.70835338162462	2.172790318407933	169.62135806864518	1024.8164184058753	1052.0	48202.0	503.0	1391.0	250.32311883867055	39.37735929113114
sub-28829_ses-1_task-rest_run-1_bold	0.001265657894736842	0.015239965789473684	0	37.31574004211919	1.1260515135761586	1.108756119470199	0.5529231232829906	745.523681640625	0.10360897640911765	10	6.578947368421052	2.3038132664465074	2.2264433333333336	2.5248931326728554	2.1601033333333333	0.0119947	-0.0040721469558775425	0.042884472757577896	152	64	64	43	4.117922621092842	2.0	3.0	3.000000238418579	3.0	53.747946618757254	18.366708889598048	66.85151198840887	40.0	128374.0	3.0	202.0	98.08385046736535	2.4903218904787954	176.605216266809	1029.2847300749675	1083.0	47754.0	425.0	1343.0	262.9939317045699	42.242363614728674
sub-28830_ses-1_task-rest_run-1_bold	0.009756973684210527	0.045918233552631575	0	46.04604180456952	1.0512025164238408	1.1319842127814572	0.5659171712419008	784.3108520507812	0.5050391304838213	76	50.0	2.4197399999999996	2.3054366666666666	2.697623333333333	2.25616	0.0343682	0.0012341572437435389	0.03238514065742493	152	64	64	43	4.232529957319007	2.0	3.0	3.0	3.0	42.461460900493265	18.12286147767186	62.97136530176753	39.0	124185.0	10.0	187.0	85.91990167647246	2.735192943291577	168.84110064499623	1039.7360183277824	1096.0	51943.0	432.0	1338.0	258.9442865083607	27.926200825953856
sub-28831_ses-1_task-rest_run-1_bold	0.014174276315789474	0.04070751644736842	0	58.76287687708613	1.1149109594039732	1.0847743694702	0.5920585638293525	565.3151245117188	0.8984129495032129	140	92.10526315789474	2.5566588164824084	2.4221266666666668	2.7332531161138918	2.514596666666667	0.106037	-0.003333430038765073	0.04065166413784027	152	64	64	43	4.170495049370881	2.0	3.0	3.000000238418579	3.0	31.48456306363115	25.116453098756097	81.27414089417724	47.0	121609.0	11.0	258.0	118.10367946827066	2.093632731715802	191.8605270825163	1060.8475210477081	1111.0	54519.0	462.0	1394.0	266.39278975105975	23.239685283740982
sub-28832_ses-1_task-rest_run-1_bold	0.04432407894736842	0.2033112907894737	0	101.74981686907286	1.1929836927814572	1.2378344656953642	0.6043487859855633	371.0102233886719	3.031681077753283	127	83.55263157894737	2.7839344444444443	2.7165866666666667	3.07558	2.5596366666666666	0.0759896	-0.02617066539824009	0.07811541855335236	152	64	64	43	5.100861203336877	2.0	3.0	3.0	3.0	14.48416609208654	37.80635657189285	101.38216820872408	56.0	127211.0	14.0	339.0	118.58869815306214	2.110122766471468	151.24488182205496	1055.6503873908866	1084.0	48917.0	630.0	1363.0	212.51096172575907	10.505768234783318
sub-28834_ses-1_task-rest_run-1_bold	0.008158355263157896	0.08818649144736843	0	51.98944127165564	0.9560658133112576	0.9545251831125825	0.5486203174211615	619.1923828125	0.6415501629565159	101	66.44736842105263	2.3915811111111114	2.384583333333333	2.603596666666667	2.1865633333333334	0.0432257	-0.009038856253027916	0.050274234265089035	152	64	64	43	4.337753156971845	2.0	3.0	3.0	3.0	33.73142929950959	25.969923282256723	74.5447054194349	46.0	132154.0	6.0	226.0	91.33760841558988	2.669760864141395	169.6457453548932	1078.2876245053897	1135.0	43974.0	456.0	1373.0	261.65322310912524	20.376860357355326
sub-28835_ses-1_task-rest_run-1_bold	0.0016035526315789472	0.02270486710526316	0	43.496785953245016	1.1093780293377487	1.089033461721854	0.6092020728193956	454.762939453125	0.2309703334476561	62	40.78947368421053	2.455934444444445	2.380986666666667	2.6359966666666668	2.35082	0.0103925	-0.007389055099338293	0.06320717930793762	152	64	64	43	4.030487097505604	2.0	3.0	3.0	3.0	21.040199739638357	30.442120051860844	100.74519624806484	54.0	120791.0	8.0	353.0	137.31174617098557	2.265307093151586	199.92697266111787	1112.3401883007753	1146.0	55337.0	498.0	1505.0	284.3303098344917	33.69272728962824
sub-28836_ses-1_task-rest_run-1_bold	0.004448815789473684	0.017926466447368422	0	43.67811085543046	1.2375604029801328	1.1317549836423841	0.56666477545261	858.1578369140625	0.22850089616141797	62	40.78947368421053	2.358836666666667	2.1912533333333335	2.673493333333333	2.2117633333333333	0.0099676	-0.015223604626953602	0.056552354246377945	152	64	64	43	4.260569254345292	2.0	3.0	3.0	3.0	36.686202949374554	15.90871136770907	68.13259535361975	38.0	124484.0	7.0	226.0	104.10796010514534	2.596240384126361	187.38335614355805	1080.3995623886608	1112.0	51644.0	536.0	1432.0	260.99546036021	40.38757168932352
sub-28837_ses-1_task-rest_run-1_bold	0.0015076315789473683	0.014916063157894737	0	37.14240531397352	1.1321256423178807	1.1666522173509941	0.6044621571323783	475.2662353515625	0.08137693694251251	0	0.0	2.3626788888888886	2.2908133333333334	2.573863333333333	2.22336	0.00797846	-0.01714487373828888	0.07242939621210098	152	64	64	43	4.014853069494827	2.0	3.0	3.0	3.0	30.847235253373334	24.926249798625435	89.40040337912679	48.0	120978.0	0.0	311.0	128.9320649028178	2.262928093605338	190.1974408476039	1017.97138712602	1048.0	55150.0	450.0	1371.0	261.0283565691897	38.88824015809223
sub-28838_ses-1_task-rest_run-1_bold	0.00119875	0.032799574342105266	0	41.504379803509934	1.0355580843046357	0.9871128631788081	0.603095490593224	374.41290283203125	0.2160621462501949	56	36.8421052631579	2.483351040508311	2.35166	2.6651664548582668	2.4332266666666666	0.00425792	-0.00867951475083828	0.0638691633939743	152	64	64	43	4.083353318193228	2.0	3.0	3.000000238418579	3.0	21.282898845866644	32.78306199316659	99.13826363979233	56.0	124617.0	2.0	358.0	129.03640712776934	2.455856874403155	172.59638076375623	1031.9504571839025	1075.0	51511.0	450.0	1367.0	263.2614622142395	29.785738924518228
sub-28839_ses-1_task-rest_run-1_bold	0.01668605263157895	0.04091234934210526	0	52.94850718271524	1.0638968515231784	1.0532187149006624	0.5504731217495896	603.8544921875	0.6545069626488531	100	65.78947368421052	2.5168999268508014	2.4293833333333335	2.7612897805524046	2.3600266666666667	0.0528072	-0.002745277713984251	0.04385128989815712	152	64	64	43	3.7306157516373855	2.0	3.0	3.000000238418579	3.0	21.8309090301492	21.605026047600905	74.27242828430477	44.0	131352.0	4.0	240.0	92.83866847364187	1.41998472635969	202.27765368102266	1024.4825799535465	1074.0	44776.0	375.0	1406.0	287.8849172364315	22.509833907708526
sub-28840_ses-1_task-rest_run-1_bold	0.013991644736842107	0.0423559	0	47.98253485059601	1.045344079403973	1.0252517600662243	0.5739224071303017	595.8069458007812	0.6233886215914437	74	48.68421052631579	2.545386592266477	2.4109233333333333	2.8085131101327647	2.416723333333333	0.0647898	-0.002679429715499282	0.04869528114795685	152	64	64	43	4.134975418954861	2.0	3.0	3.000000238418579	3.0	34.7928086693827	24.41416768852506	74.42962028953123	45.0	125306.0	9.0	230.0	98.99943759299991	2.2946575889565084	193.49424903398727	1047.3838888670261	1094.0	50822.0	438.0	1369.0	264.5697074465795	24.20821221364895
sub-28841_ses-1_task-rest_run-1_bold	0.0030330263157894734	0.03004347565789474	0	39.539439852052965	1.0779148879470202	1.0068733605298017	0.5442051036338156	696.9976196289062	0.33977926122925817	91	59.86842105263158	2.716485555555556	2.746363333333333	2.907386666666667	2.4957066666666665	0.0240998	-0.008431035093963146	0.05542396008968353	152	64	64	43	3.897617068491825	2.0	3.0	3.0	3.0	37.67334163003697	15.742895353826409	68.0106772884231	38.0	132056.0	2.0	218.0	103.29485942854228	2.3987591126635976	152.8982402897256	946.877881648212	1000.0	44072.0	340.0	1265.0	256.5641101450961	34.0182261444279
sub-28842_ses-1_task-rest_run-1_bold	0.002756776315789474	0.02272651710526316	0	39.08865777006625	1.0990452498013243	1.034619893708609	0.5630076649881252	804.5092163085938	0.2864402188784387	62	40.78947368421053	2.443469928130756	2.29128	2.7129731177256016	2.3261566666666664	0.0116776	-0.013940871693193913	0.05132744088768959	152	64	64	43	4.430021628219511	2.0	3.0	3.000000238418579	3.0	30.84353588432638	17.644917043775784	73.83468548653886	40.0	126958.0	2.0	248.0	106.58376954969361	2.851846773065314	190.41683593297785	1108.9162904209884	1149.0	49170.0	548.0	1433.0	259.36404207777156	36.69573037233204
sub-28843_ses-1_task-rest_run-1_bold	0.0012858552631578946	0.014543250000000002	0	37.14338595695365	1.0560317501986762	1.0191760901324503	0.6036651878301291	402.6961669921875	0.10743837871202361	16	10.526315789473685	2.3115078423745596	2.33554	2.4384468604570118	2.1605366666666668	0.00576609	0.01785092242062092	0.04214606434106827	152	64	64	43	4.167144817125266	2.0	3.0	2.999999761581421	3.0	30.256312734365274	27.554941357214535	95.12134586258	51.0	122806.0	4.0	333.0	149.36969886040865	2.2213611463751404	185.68615485515582	1002.5760099021041	1030.0	53322.0	503.0	1339.0	247.16931780711997	38.55621980736032
sub-28844_ses-1_task-rest_run-1_bold	0.0011915789473684211	0.013578459473684211	0	34.340403954834436	1.0695890331788094	1.012087205033113	0.5546722368386521	752.146240234375	0.1089983481822646	10	6.578947368421052	2.630913256953917	2.58555	2.8832264375284167	2.4239633333333335	0.00538043	-0.01156279444694519	0.04620066657662392	152	64	64	43	3.900438511826789	2.0	3.0	3.000000238418579	3.0	45.601976854573984	15.216179175273643	64.34500421601771	40.0	126897.0	6.0	183.0	88.49364058737453	2.1211396146333126	201.17547502981427	1029.1290650200078	1090.0	49231.0	376.0	1355.0	279.45291955715874	42.80557942134328
sub-28845_ses-1_task-rest_run-1_bold	0.0006966447368421053	0.01660179802631579	0	33.753858566158954	1.0634063032450332	0.9944191139735093	0.5820898494853437	825.0888061523438	0.097635439248192	8	5.2631578947368425	2.24062548941339	2.161703333333333	2.4967831349068375	2.06339	0.00469912	-0.003562487429007888	0.042321473360061646	152	64	64	43	4.482926907600748	2.0	3.0	3.000000238418579	3.0	34.30452702417752	15.840433187461157	67.3780516062828	39.0	120838.0	2.0	212.0	96.46877737060929	2.67977689784302	183.75489896237346	1086.139030566106	1124.0	55290.0	557.0	1403.0	250.72678152784596	42.57194661197718
sub-28846_ses-1_task-rest_run-1_bold	0.0011908552631578948	0.02039503815789474	0	32.371651921456944	1.0337651992052974	0.998295084768212	0.5431634761217872	851.306640625	0.150657093381123	28	18.42105263157895	2.5706521476622926	2.448113333333333	2.814543109653544	2.4493	0.00698935	-0.005992883816361427	0.04059683904051781	152	64	64	43	4.109019140868208	2.0	3.0	3.000000238418579	3.0	34.305671393861374	15.099132078208356	63.73513155666405	37.0	129906.0	1.0	209.0	90.27592085356984	2.328670837577109	175.1518425954578	1032.5231707844748	1086.0	46222.0	428.0	1359.0	264.293792521581	39.86917650536634
sub-28847_ses-1_task-rest_run-1_bold	0.0020553289473684206	0.017643982894736843	0	41.52174774072851	1.1229204762913911	0.9916266526490067	0.5905415384455268	736.8168334960938	0.1454770721762776	22	14.473684210526315	2.3999277071353298	2.29754	2.6666631214059895	2.23558	0.00777618	-0.00813646987080574	0.05675392597913742	152	64	64	43	4.125866279244807	2.0	3.0	3.000000238418579	3.0	39.701723275565044	20.619874698582603	73.86825509819522	42.0	119405.0	8.0	242.0	107.9284550060099	2.6259519860143836	181.53099563461504	1093.6676480440033	1129.0	56723.0	502.0	1460.0	273.6370913822762	40.48373332305346
